1.000000000000000000e+00,0.000000000000000000e+00,9.943655729293823242e-01,5.634479690343141556e-03
1.000000000000000000e+00,0.000000000000000000e+00,9.967700242996215820e-01,3.230032045394182205e-03
1.000000000000000000e+00,0.000000000000000000e+00,6.051098704338073730e-01,3.948901295661926270e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.177469596266746521e-02,9.682253003120422363e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.988621473312377930e-01,1.137924846261739731e-03
1.000000000000000000e+00,0.000000000000000000e+00,9.913785457611083984e-01,8.621455170214176178e-03
1.000000000000000000e+00,0.000000000000000000e+00,9.492132067680358887e-01,5.078683793544769287e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.999599456787109375e-01,4.007435563835315406e-05
1.000000000000000000e+00,0.000000000000000000e+00,9.012501239776611328e-01,9.874993562698364258e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.620906710624694824e-01,3.790938109159469604e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.987916350364685059e-01,1.208436442539095879e-03
1.000000000000000000e+00,0.000000000000000000e+00,7.862468361854553223e-01,2.137531936168670654e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.590292096138000488e-01,2.409707754850387573e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.769935041666030884e-01,8.230065107345581055e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.035881757736206055e-01,9.641182422637939453e-02
1.000000000000000000e+00,0.000000000000000000e+00,8.247330188751220703e-01,1.752669811248779297e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.993920326232910156e-01,6.079597515054047108e-04
1.000000000000000000e+00,0.000000000000000000e+00,7.031685113906860352e-01,2.968313992023468018e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.960845708847045898e-01,3.915474750101566315e-03
1.000000000000000000e+00,0.000000000000000000e+00,9.460420608520507812e-01,5.395788326859474182e-02
1.000000000000000000e+00,0.000000000000000000e+00,8.611403703689575195e-01,1.388595700263977051e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.947122335433959961e-01,5.287813954055309296e-03
1.000000000000000000e+00,0.000000000000000000e+00,9.183210134506225586e-01,8.167898654937744141e-02
0.000000000000000000e+00,1.000000000000000000e+00,8.381649851799011230e-01,1.618350148200988770e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.163869976997375488e-01,1.836130321025848389e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.892110347747802734e-01,2.107888907194137573e-01
