1.000000000000000000e+00,0.000000000000000000e+00,4.031176865100860596e-01,5.968823432922363281e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.069370508193969727e-01,3.930630087852478027e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.466183543205261230e-01,1.533816009759902954e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.217814922332763672e-01,2.782185673713684082e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.166274368762969971e-01,5.833725333213806152e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.666407704353332520e-01,3.335922211408615112e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.110731154680252075e-01,7.889268398284912109e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.953831732273101807e-01,5.046167969703674316e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.698328375816345215e-01,5.301671624183654785e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.643538236618041992e-01,4.356462061405181885e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.154403328895568848e-01,2.845596969127655029e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.812143921852111816e-01,8.187855482101440430e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.922758102416992188e-01,1.077241450548171997e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.449464559555053711e-01,3.550535738468170166e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.141627132892608643e-01,8.858372569084167480e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.724132895469665527e-01,3.275867104530334473e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.034243583679199219e-01,6.965756416320800781e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.318745493888854980e-01,1.681254953145980835e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.129899144172668457e-01,8.701004087924957275e-02
1.000000000000000000e+00,0.000000000000000000e+00,7.003313899040222168e-01,2.996686100959777832e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.398259997367858887e-01,3.601740002632141113e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.641661763191223145e-01,2.358338236808776855e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.044912159442901611e-01,5.955087542533874512e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.407340288162231445e-01,5.926603451371192932e-02
1.000000000000000000e+00,0.000000000000000000e+00,5.288684368133544922e-01,4.711315035820007324e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.841141819953918457e-01,2.158858180046081543e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.974516391754150391e-01,1.025483086705207825e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.001534983515739441e-01,8.998464345932006836e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.028684973716735840e-01,3.971314430236816406e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.167629897594451904e-01,7.832370400428771973e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.069438815116882324e-01,4.930561482906341553e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.514925837516784668e-01,1.485073566436767578e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.581630587577819824e-01,6.418369412422180176e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.798710137605667114e-02,9.420129060745239258e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.541582465171813965e-01,4.584181681275367737e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.180543482303619385e-01,6.819456219673156738e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.504728496074676514e-01,8.495271205902099609e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.154912829399108887e-01,8.450876176357269287e-02
1.000000000000000000e+00,0.000000000000000000e+00,4.336798191070556641e-01,5.663201808929443359e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.225491642951965332e-02,9.177451133728027344e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.511899352073669434e-01,4.881006851792335510e-02
1.000000000000000000e+00,0.000000000000000000e+00,7.557858824729919434e-01,2.442141026258468628e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.234092593193054199e-01,1.765906959772109985e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.358527421951293945e-01,1.641472727060317993e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.241246521472930908e-02,9.475875496864318848e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.973124265670776367e-01,2.687553409487009048e-03
1.000000000000000000e+00,0.000000000000000000e+00,6.863340735435485840e-01,3.136658966541290283e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.345438539981842041e-01,6.654561758041381836e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.922979474067687988e-01,7.702058646827936172e-03
1.000000000000000000e+00,0.000000000000000000e+00,1.356244087219238281e-01,8.643755912780761719e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.163673520088195801e-01,8.363267034292221069e-02
1.000000000000000000e+00,0.000000000000000000e+00,5.324282050132751465e-01,4.675717651844024658e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.483678072690963745e-01,8.516322374343872070e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.762498378753662109e-01,4.237501919269561768e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.683622121810913086e-01,3.163776546716690063e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.953516721725463867e-01,4.648323636502027512e-03
1.000000000000000000e+00,0.000000000000000000e+00,4.384879767894744873e-01,5.615120530128479004e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.925875663757324219e-01,5.074124336242675781e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.405825495719909668e-01,1.594174504280090332e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.792412161827087402e-02,9.420758485794067383e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.327537417411804199e-01,6.724622845649719238e-02
1.000000000000000000e+00,0.000000000000000000e+00,4.255032241344451904e-01,5.744966864585876465e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.733619749546051025e-01,6.266380548477172852e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.763346731662750244e-01,7.236652970314025879e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.000739984214305878e-02,9.799925684928894043e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.695398926734924316e-01,2.304600775241851807e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.676393032073974609e-01,6.323606967926025391e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.952296257019042969e-01,4.047703444957733154e-01
0.000000000000000000e+00,1.000000000000000000e+00,4.591335356235504150e-01,5.408664941787719727e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.969110608100891113e-01,2.030889093875885010e-01
0.000000000000000000e+00,1.000000000000000000e+00,5.850790068507194519e-02,9.414920806884765625e-01
0.000000000000000000e+00,1.000000000000000000e+00,5.568637847900390625e-01,4.431361854076385498e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.535105705261230469e-01,3.464894890785217285e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.828994333744049072e-01,6.171005964279174805e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.243099510669708252e-01,7.756900191307067871e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.452312409877777100e-01,7.547687888145446777e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.021584473550319672e-02,9.797841310501098633e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.722976729273796082e-02,9.727702140808105469e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.972433209419250488e-01,6.027566790580749512e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.033118009567260742e-01,2.966881990432739258e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.544731974601745605e-01,4.552684351801872253e-02
1.000000000000000000e+00,0.000000000000000000e+00,5.278744697570800781e-01,4.721255600452423096e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.232021525502204895e-01,8.767978549003601074e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.422511219978332520e-01,1.577488780021667480e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.359753131866455078e-02,9.064024686813354492e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.214932918548583984e-01,7.850670814514160156e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.885847568511962891e-02,9.011415839195251465e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.941483020782470703e-01,3.058516979217529297e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.891975522041320801e-01,1.080246269702911377e-02
1.000000000000000000e+00,0.000000000000000000e+00,4.429759979248046875e-01,5.570239424705505371e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.795157074928283691e-01,1.204843446612358093e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.141713052988052368e-01,7.858287096023559570e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.630453944206237793e-01,1.369546502828598022e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.653181433677673340e-01,5.346817970275878906e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.401724934577941895e-01,5.982757359743118286e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.541255831718444824e-01,4.587444663047790527e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.946267068386077881e-01,6.053732633590698242e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.506177067756652832e-01,1.493823081254959106e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.440011978149414062e-01,5.599876120686531067e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.759585857391357422e-01,2.404137700796127319e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.329860210418701172e-01,6.701400130987167358e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.036251068115234375e-01,6.963748931884765625e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.885728597640991211e-01,4.114271700382232666e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.465542316436767578e-01,3.534457981586456299e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.665805578231811523e-01,3.334194123744964600e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.216424226760864258e-01,7.835753262042999268e-02
1.000000000000000000e+00,0.000000000000000000e+00,6.145245432853698730e-01,3.854753971099853516e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.876285672187805176e-01,3.123714625835418701e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.902282834053039551e-01,3.097717165946960449e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.778822779655456543e-01,2.221176475286483765e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.172774314880371094e-01,1.827226281166076660e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.991133928298950195e-01,2.008866518735885620e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.988599777221679688e-01,1.011400446295738220e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.498570919036865234e-01,1.501428484916687012e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.901079893112182617e-01,1.098920181393623352e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.066623806953430176e-01,6.933376193046569824e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.891405105590820312e-01,1.085950713604688644e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.638742208480834961e-01,3.612581267952919006e-02
1.000000000000000000e+00,0.000000000000000000e+00,8.379761576652526855e-01,1.620238721370697021e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.204705476760864258e-01,2.795294523239135742e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.298908084630966187e-01,7.701091766357421875e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.868436455726623535e-01,1.315635256469249725e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.531508088111877441e-01,4.684917256236076355e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.447146654129028320e-01,5.528538301587104797e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.582242697477340698e-01,8.417757153511047363e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.379268884658813477e-01,6.207314506173133850e-02
1.000000000000000000e+00,0.000000000000000000e+00,3.678349256515502930e-01,6.321650743484497070e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.418677926063537598e-01,4.581322073936462402e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.941737055778503418e-01,5.826325621455907822e-03
1.000000000000000000e+00,0.000000000000000000e+00,8.434050083160400391e-01,1.565949916839599609e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.040056943893432617e-01,3.959943056106567383e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.413310885429382324e-01,5.866885557770729065e-02
1.000000000000000000e+00,0.000000000000000000e+00,7.822147607803344727e-01,2.177852541208267212e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.986680746078491211e-01,1.331977662630379200e-03
0.000000000000000000e+00,1.000000000000000000e+00,6.994369626045227051e-01,3.005630075931549072e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.710171207785606384e-02,9.628982543945312500e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.783648014068603516e-01,1.216351687908172607e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.180632352828979492e-01,7.819367647171020508e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.730843305587768555e-01,2.691559866070747375e-02
1.000000000000000000e+00,0.000000000000000000e+00,9.614832997322082520e-01,3.851671889424324036e-02
1.000000000000000000e+00,0.000000000000000000e+00,4.806179106235504150e-01,5.193821191787719727e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.845259189605712891e-01,1.547406893223524094e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.650223076343536377e-01,7.349777221679687500e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.479138255119323730e-01,5.208622291684150696e-02
1.000000000000000000e+00,0.000000000000000000e+00,8.381642699241638184e-01,1.618357598781585693e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.084235191345214844e-01,6.915764808654785156e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.778247475624084473e-01,2.217519283294677734e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.359306871891021729e-01,8.640693426132202148e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.675118207931518555e-01,3.324882090091705322e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.478155016899108887e-01,4.521844685077667236e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.018291831016540527e-01,5.981708765029907227e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.534682631492614746e-01,5.465317368507385254e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.579690694808959961e-01,5.420309901237487793e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.583250641822814941e-01,1.416749954223632812e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.764531016349792480e-01,6.235468983650207520e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.416626155376434326e-02,9.658337235450744629e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.240070462226867676e-01,3.759928941726684570e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.256410121917724609e-01,2.743590474128723145e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.831795096397399902e-02,9.016820788383483887e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.859827160835266113e-01,1.401722803711891174e-02
1.000000000000000000e+00,0.000000000000000000e+00,7.038466930389404297e-01,2.961533367633819580e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.223687648773193359e-01,7.763127982616424561e-02
1.000000000000000000e+00,0.000000000000000000e+00,2.394888252019882202e-01,7.605111002922058105e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.719641685485839844e-01,3.280358016490936279e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.709228873252868652e-01,5.290770530700683594e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.258659005165100098e-01,2.741340994834899902e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.606981873512268066e-01,3.930186107754707336e-02
