,RunName,win60s,drowsy,new,c,0,1
705,A_M1009YM05_2S3RNA,11,False,11A_M1009YM05_2S3RNA,106.0,0.99985206,0.00014796597
706,A_M1009YM05_2S3RNA,12,False,12A_M1009YM05_2S3RNA,106.0,0.9997439,0.00025607625
707,A_M1009YM05_2S3RNA,13,False,13A_M1009YM05_2S3RNA,202.0,0.9207656,0.07923439
708,A_M1009YM05_2S3RNA,14,False,14A_M1009YM05_2S3RNA,203.0,0.99599874,0.004001314
709,A_M1009YM05_2S3RNA,15,False,15A_M1009YM05_2S3RNA,203.0,0.6457199,0.35428005
710,A_M1009YM05_2S3RNA,16,False,16A_M1009YM05_2S3RNA,203.0,0.47014412,0.5298559
711,A_M1009YM05_2S3RNA,17,False,17A_M1009YM05_2S3RNA,203.0,0.6329518,0.36704823
712,A_M1009YM05_2S3RNA,18,False,18A_M1009YM05_2S3RNA,204.0,0.9190451,0.080954894
713,A_M1009YM05_2S3RNA,19,False,19A_M1009YM05_2S3RNA,205.0,0.9999374,6.259477e-05
714,A_M1009YM05_2S3RNA,20,False,20A_M1009YM05_2S3RNA,205.0,0.9177369,0.08226308
715,A_M1009YM05_2S3RNA,21,False,21A_M1009YM05_2S3RNA,205.0,0.8719095,0.12809047
716,A_M1009YM05_2S3RNA,22,False,22A_M1009YM05_2S3RNA,206.0,1.0,2.9561936e-11
717,A_M1009YM05_2S3RNA,23,False,23A_M1009YM05_2S3RNA,303.0,0.89093214,0.109067895
718,A_M1009YM05_2S3RNA,24,False,24A_M1009YM05_2S3RNA,304.0,0.99950445,0.000495552
719,A_M1009YM05_2S3RNA,25,False,25A_M1009YM05_2S3RNA,304.0,0.9853741,0.01462592
720,A_M1009YM05_2S3RNA,26,False,26A_M1009YM05_2S3RNA,304.0,0.9855009,0.014499164
721,A_M1009YM05_2S3RNA,27,False,27A_M1009YM05_2S3RNA,304.0,1.0,1.3981392e-11
722,A_M1009YM05_2S3RNA,28,False,28A_M1009YM05_2S3RNA,305.0,0.99907565,0.0009243622
723,A_M1009YM05_2S3RNA,29,False,29A_M1009YM05_2S3RNA,306.0,0.68924093,0.3107591
724,A_M1009YM05_2S3RNA,30,False,30A_M1009YM05_2S3RNA,306.0,0.56820256,0.4317975
725,A_M1009YM05_2S3RNA,31,False,31A_M1009YM05_2S3RNA,306.0,0.99996877,3.1187512e-05
726,A_M1009YM05_2S3RNA,32,False,32A_M1009YM05_2S3RNA,307.0,0.9953702,0.00462972
727,A_M1009YM05_3S1RNA,1,False,1A_M1009YM05_3S1RNA,102.0,0.9999988,1.1981252e-06
728,A_M1009YM05_3S1RNA,2,False,2A_M1009YM05_3S1RNA,102.0,0.9996147,0.000385286
729,A_M1009YM05_3S1RNA,3,False,3A_M1009YM05_3S1RNA,103.0,0.243637,0.756363
730,A_M1009YM05_3S1RNA,4,False,4A_M1009YM05_3S1RNA,103.0,0.99619627,0.0038037533
731,A_M1009YM05_3S1RNA,5,False,5A_M1009YM05_3S1RNA,104.0,0.99999976,2.4106518e-07
732,A_M1009YM05_3S1RNA,6,False,6A_M1009YM05_3S1RNA,105.0,0.9999962,3.8114642e-06
733,A_M1009YM05_3S1RNA,7,False,7A_M1009YM05_3S1RNA,106.0,0.998691,0.0013089814
734,A_M1009YM05_3S1RNA,8,False,8A_M1009YM05_3S1RNA,106.0,0.9834495,0.016550498
735,A_M1009YM05_3S1RNA,9,False,9A_M1009YM05_3S1RNA,106.0,0.9968953,0.0031047168
736,A_M1009YM05_3S1RNA,10,False,10A_M1009YM05_3S1RNA,202.0,0.9985102,0.0014897953
737,A_M1009YM05_3S1RNA,11,False,11A_M1009YM05_3S1RNA,203.0,0.44566613,0.55433387
738,A_M1009YM05_3S1RNA,12,False,12A_M1009YM05_3S1RNA,203.0,0.17176747,0.8282325
739,A_M1009YM05_3S1RNA,13,False,13A_M1009YM05_3S1RNA,203.0,0.264706,0.73529404
740,A_M1009YM05_3S1RNA,14,False,14A_M1009YM05_3S1RNA,204.0,0.997445,0.0025549654
741,A_M1009YM05_3S1RNA,15,False,15A_M1009YM05_3S1RNA,205.0,0.7906758,0.20932415
742,A_M1009YM05_3S1RNA,16,False,16A_M1009YM05_3S1RNA,205.0,0.48953807,0.5104619
743,A_M1009YM05_3S1RNA,17,False,17A_M1009YM05_3S1RNA,205.0,0.98781335,0.012186576
744,A_M1009YM05_3S1RNA,18,False,18A_M1009YM05_3S1RNA,301.0,0.9999999,7.350454e-08
745,A_M1009YM05_3S1RNA,19,False,19A_M1009YM05_3S1RNA,304.0,0.9987149,0.0012850532
746,A_M1009YM05_3S1RNA,20,False,20A_M1009YM05_3S1RNA,304.0,0.99089843,0.009101566
747,A_M1009YM05_3S1RNA,21,False,21A_M1009YM05_3S1RNA,304.0,0.9999999,1.6799879e-07
748,A_M1009YM05_3S1RNA,22,False,22A_M1009YM05_3S1RNA,304.0,0.9999995,4.8530933e-07
749,A_M1009YM05_3S1RNA,23,False,23A_M1009YM05_3S1RNA,305.5,0.9999609,3.9096598e-05
750,A_M1009YM05_3S1RNA,24,False,24A_M1009YM05_3S1RNA,306.0,0.94747275,0.052527227
751,A_M1009YM05_3S1RNA,25,False,25A_M1009YM05_3S1RNA,306.0,0.9999628,3.723273e-05
752,A_M1009YM05_3S1RNA,26,False,26A_M1009YM05_3S1RNA,308.0,0.99119884,0.008801119
753,A_M1009YM05_3S1RNA,27,False,27A_M1009YM05_3S1RNA,308.0,0.9999857,1.4260404e-05
754,A_M1011YM06_1S3RNA,1,False,1A_M1011YM06_1S3RNA,101.0,0.99410087,0.0058990796
755,A_M1011YM06_1S3RNA,2,False,2A_M1011YM06_1S3RNA,111.0,0.9996327,0.00036729337
756,A_M1011YM06_1S3RNA,3,False,3A_M1011YM06_1S3RNA,111.0,0.99999976,2.2584919e-07
757,A_M1011YM06_1S3RNA,4,False,4A_M1011YM06_1S3RNA,105.0,0.9978529,0.0021470645
758,A_M1011YM06_1S3RNA,5,False,5A_M1011YM06_1S3RNA,102.0,0.7609622,0.2390378
759,A_M1011YM06_1S3RNA,6,False,6A_M1011YM06_1S3RNA,102.0,0.9975776,0.002422468
760,A_M1011YM06_1S3RNA,7,False,7A_M1011YM06_1S3RNA,103.0,0.98280567,0.01719429
761,A_M1011YM06_1S3RNA,8,False,8A_M1011YM06_1S3RNA,103.0,0.26760954,0.7323904
762,A_M1011YM06_1S3RNA,9,False,9A_M1011YM06_1S3RNA,104.0,0.99954396,0.00045600455
763,A_M1011YM06_1S3RNA,10,False,10A_M1011YM06_1S3RNA,106.0,0.9918807,0.008119285
764,A_M1011YM06_1S3RNA,11,False,11A_M1011YM06_1S3RNA,106.0,0.053671382,0.94632864
765,A_M1011YM06_1S3RNA,12,False,12A_M1011YM06_1S3RNA,201.0,0.9861805,0.013819565
766,A_M1011YM06_1S3RNA,13,False,13A_M1011YM06_1S3RNA,203.0,0.9467752,0.053224776
767,A_M1011YM06_1S3RNA,14,False,14A_M1011YM06_1S3RNA,203.0,0.97774124,0.022258805
768,A_M1011YM06_1S3RNA,15,False,15A_M1011YM06_1S3RNA,203.0,0.9317254,0.06827458
769,A_M1011YM06_1S3RNA,16,False,16A_M1011YM06_1S3RNA,203.0,0.089439265,0.9105607
770,A_M1011YM06_1S3RNA,17,False,17A_M1011YM06_1S3RNA,204.0,0.90322703,0.096773006
771,A_M1011YM06_1S3RNA,18,False,18A_M1011YM06_1S3RNA,205.0,0.99992156,7.8391524e-05
772,A_M1011YM06_1S3RNA,19,False,19A_M1011YM06_1S3RNA,205.0,0.3970808,0.6029192
773,A_M1011YM06_1S3RNA,20,False,20A_M1011YM06_1S3RNA,205.0,0.99989915,0.00010087606
774,A_M1011YM06_1S3RNA,21,False,21A_M1011YM06_1S3RNA,206.0,1.0,5.8532945e-10
775,A_M1011YM06_1S3RNA,22,False,22A_M1011YM06_1S3RNA,303.0,0.999881,0.00011895653
776,A_M1011YM06_1S3RNA,23,False,23A_M1011YM06_1S3RNA,304.0,0.9999999,1.0498837e-07
777,A_M1011YM06_1S3RNA,24,False,24A_M1011YM06_1S3RNA,304.0,0.9991184,0.0008815683
778,A_M1011YM06_1S3RNA,25,False,25A_M1011YM06_1S3RNA,304.0,0.9999329,6.715498e-05
779,A_M1011YM06_1S3RNA,26,False,26A_M1011YM06_1S3RNA,306.0,0.96954703,0.030452957
780,A_M1011YM06_1S3RNA,27,False,27A_M1011YM06_1S3RNA,306.0,0.9999665,3.3527976e-05
781,A_M1011YM06_1S3RNA,28,False,28A_M1011YM06_1S3RNA,306.0,0.96990865,0.030091317
782,A_M1011YM06_1S3RNA,29,False,29A_M1011YM06_1S3RNA,307.0,0.9999999,7.1194684e-08
783,A_M1011YM06_2S2RNA,1,False,1A_M1011YM06_2S2RNA,111.0,0.99992156,7.840708e-05
784,A_M1011YM06_2S2RNA,2,False,2A_M1011YM06_2S2RNA,111.0,0.6862777,0.3137223
785,A_M1011YM06_2S2RNA,3,False,3A_M1011YM06_2S2RNA,111.0,0.06246072,0.9375392
786,A_M1011YM06_2S2RNA,4,False,4A_M1011YM06_2S2RNA,102.5,0.9604277,0.039572325
787,A_M1011YM06_2S2RNA,5,False,5A_M1011YM06_2S2RNA,102.0,0.992566,0.007434032
788,A_M1011YM06_2S2RNA,6,False,6A_M1011YM06_2S2RNA,105.0,0.99855,0.0014499684
789,A_M1011YM06_2S2RNA,7,False,7A_M1011YM06_2S2RNA,105.0,0.95249206,0.047507927
790,A_M1011YM06_2S2RNA,8,False,8A_M1011YM06_2S2RNA,104.0,1.0,1.5985552e-09
791,A_M1011YM06_2S2RNA,9,False,9A_M1011YM06_2S2RNA,106.0,0.9999279,7.216545e-05
792,A_M1011YM06_2S2RNA,10,False,10A_M1011YM06_2S2RNA,106.0,0.99584347,0.0041565793
793,A_M1011YM06_2S2RNA,11,False,11A_M1011YM06_2S2RNA,202.0,0.999164,0.0008360202
794,A_M1011YM06_2S2RNA,12,False,12A_M1011YM06_2S2RNA,203.0,0.14081208,0.8591879
795,A_M1011YM06_2S2RNA,13,False,13A_M1011YM06_2S2RNA,203.0,0.106756605,0.89324343
796,A_M1011YM06_2S2RNA,14,False,14A_M1011YM06_2S2RNA,203.0,0.08530799,0.914692
797,A_M1011YM06_2S2RNA,15,False,15A_M1011YM06_2S2RNA,203.0,0.69907665,0.30092332
798,A_M1011YM06_2S2RNA,16,False,16A_M1011YM06_2S2RNA,205.0,0.9694503,0.03054973
799,A_M1011YM06_2S2RNA,17,False,17A_M1011YM06_2S2RNA,205.0,0.9871056,0.012894348
800,A_M1011YM06_2S2RNA,18,False,18A_M1011YM06_2S2RNA,205.0,0.9259039,0.07409612
801,A_M1011YM06_2S2RNA,19,False,19A_M1011YM06_2S2RNA,206.0,0.99237484,0.0076251277
802,A_M1011YM06_2S2RNA,20,False,20A_M1011YM06_2S2RNA,301.0,0.99999833,1.6415154e-06
803,A_M1011YM06_2S2RNA,21,False,21A_M1011YM06_2S2RNA,304.0,0.99981266,0.00018733904
804,A_M1011YM06_2S2RNA,22,False,22A_M1011YM06_2S2RNA,304.0,1.0,2.2427615e-09
805,A_M1011YM06_2S2RNA,23,False,23A_M1011YM06_2S2RNA,304.0,0.18984263,0.8101574
806,A_M1011YM06_2S2RNA,24,False,24A_M1011YM06_2S2RNA,304.0,0.9998253,0.00017472633
807,A_M1011YM06_2S2RNA,25,False,25A_M1011YM06_2S2RNA,306.0,0.9949431,0.005056953
808,A_M1011YM06_2S2RNA,26,False,26A_M1011YM06_2S2RNA,306.0,0.85421944,0.14578058
809,A_M1011YM06_2S2RNA,27,False,27A_M1011YM06_2S2RNA,306.0,0.9106196,0.08938033
810,A_M1011YM06_2S2RNA,28,False,28A_M1011YM06_2S2RNA,308.0,0.999728,0.00027200443
811,A_M1011YM06_2S2RNA,29,False,29A_M1011YM06_2S2RNA,308.0,0.9997546,0.0002453503
812,A_M1011YM06_3S1RNA,1,False,1A_M1011YM06_3S1RNA,101.0,0.99872917,0.0012707968
813,A_M1011YM06_3S1RNA,2,False,2A_M1011YM06_3S1RNA,102.0,0.79747653,0.20252347
814,A_M1011YM06_3S1RNA,3,False,3A_M1011YM06_3S1RNA,103.0,0.5642558,0.43574423
815,A_M1011YM06_3S1RNA,4,False,4A_M1011YM06_3S1RNA,103.0,0.08438088,0.9156192
816,A_M1011YM06_3S1RNA,5,False,5A_M1011YM06_3S1RNA,104.0,0.9999981,1.8882373e-06
817,A_M1011YM06_3S1RNA,6,False,6A_M1011YM06_3S1RNA,104.0,0.99853337,0.001466619
818,A_M1011YM06_3S1RNA,7,False,7A_M1011YM06_3S1RNA,106.0,0.99961984,0.00038014867
819,A_M1011YM06_3S1RNA,8,False,8A_M1011YM06_3S1RNA,106.0,0.99882513,0.0011748776
820,A_M1011YM06_3S1RNA,9,False,9A_M1011YM06_3S1RNA,106.0,0.9991787,0.0008213307
821,A_M1011YM06_3S1RNA,10,False,10A_M1011YM06_3S1RNA,202.0,0.9995716,0.0004283971
822,A_M1011YM06_3S1RNA,11,False,11A_M1011YM06_3S1RNA,203.0,0.1619032,0.8380968
823,A_M1011YM06_3S1RNA,12,False,12A_M1011YM06_3S1RNA,203.0,0.48607963,0.51392037
824,A_M1011YM06_3S1RNA,13,False,13A_M1011YM06_3S1RNA,203.0,0.9522652,0.047734763
825,A_M1011YM06_3S1RNA,14,False,14A_M1011YM06_3S1RNA,203.0,0.09363489,0.90636504
826,A_M1011YM06_3S1RNA,15,False,15A_M1011YM06_3S1RNA,205.0,0.91534734,0.08465268
827,A_M1011YM06_3S1RNA,16,False,16A_M1011YM06_3S1RNA,205.0,0.9999999,8.672721e-08
828,A_M1011YM06_3S1RNA,17,False,17A_M1011YM06_3S1RNA,205.0,0.99971956,0.0002804138
829,A_M1011YM06_3S1RNA,18,False,18A_M1011YM06_3S1RNA,206.0,1.0,3.9517781e-13
830,A_M1011YM06_3S1RNA,19,False,19A_M1011YM06_3S1RNA,302.0,0.9322395,0.067760535
831,A_M1011YM06_3S1RNA,20,False,20A_M1011YM06_3S1RNA,304.0,0.99998283,1.7194361e-05
832,A_M1011YM06_3S1RNA,21,False,21A_M1011YM06_3S1RNA,304.0,1.0,4.3563126e-08
833,A_M1011YM06_3S1RNA,22,False,22A_M1011YM06_3S1RNA,304.0,0.7721681,0.2278319
834,A_M1011YM06_3S1RNA,23,False,23A_M1011YM06_3S1RNA,305.0,0.9640413,0.03595871
835,A_M1011YM06_3S1RNA,24,False,24A_M1011YM06_3S1RNA,306.0,0.993109,0.0068910345
836,A_M1011YM06_3S1RNA,25,False,25A_M1011YM06_3S1RNA,306.0,0.56972575,0.43027428
837,A_M1011YM06_3S1RNA,26,False,26A_M1011YM06_3S1RNA,306.0,0.9991604,0.0008396307
838,A_M1011YM06_3S1RNA,27,False,27A_M1011YM06_3S1RNA,308.0,0.9999994,6.5116075e-07
839,A_M1011YM06_3S1RNA,28,False,28A_M1011YM06_3S1RNA,308.0,0.69516134,0.30483866
840,A_M1012YM06_2S2RNA,1,False,1A_M1012YM06_2S2RNA,111.0,0.9995291,0.00047083877
841,A_M1012YM06_2S2RNA,2,False,2A_M1012YM06_2S2RNA,111.0,0.8926691,0.10733093
842,A_M1012YM06_2S2RNA,3,False,3A_M1012YM06_2S2RNA,111.0,0.9999838,1.6214108e-05
843,A_M1012YM06_2S2RNA,4,False,4A_M1012YM06_2S2RNA,102.0,0.99991775,8.2295315e-05
844,A_M1012YM06_2S2RNA,5,False,5A_M1012YM06_2S2RNA,102.0,0.9994715,0.00052856305
845,A_M1012YM06_2S2RNA,6,False,6A_M1012YM06_2S2RNA,105.0,0.9999995,4.6580453e-07
846,A_M1012YM06_2S2RNA,7,False,7A_M1012YM06_2S2RNA,105.0,0.999997,2.9566124e-06
847,A_M1012YM06_2S2RNA,8,False,8A_M1012YM06_2S2RNA,106.0,0.9956558,0.004344242
848,A_M1012YM06_2S2RNA,9,False,9A_M1012YM06_2S2RNA,106.0,0.9815568,0.018443257
849,A_M1012YM06_2S2RNA,10,False,10A_M1012YM06_2S2RNA,106.0,0.99738795,0.0026120597
850,A_M1012YM06_2S2RNA,11,False,11A_M1012YM06_2S2RNA,202.0,0.8579179,0.14208214
851,A_M1012YM06_2S2RNA,12,False,12A_M1012YM06_2S2RNA,203.0,0.3531633,0.6468367
852,A_M1012YM06_2S2RNA,13,False,13A_M1012YM06_2S2RNA,203.0,0.78665406,0.21334602
853,A_M1012YM06_2S2RNA,14,False,14A_M1012YM06_2S2RNA,203.0,0.6305675,0.3694325
854,A_M1012YM06_2S2RNA,15,False,15A_M1012YM06_2S2RNA,204.0,0.6369144,0.3630857
855,A_M1012YM06_2S2RNA,16,False,16A_M1012YM06_2S2RNA,205.0,0.3404665,0.6595335
856,A_M1012YM06_2S2RNA,17,False,17A_M1012YM06_2S2RNA,205.0,0.99998796,1.1983517e-05
857,A_M1012YM06_2S2RNA,18,False,18A_M1012YM06_2S2RNA,205.0,0.9991372,0.00086279435
858,A_M1012YM06_2S2RNA,19,False,19A_M1012YM06_2S2RNA,301.0,0.99994636,5.3602955e-05
859,A_M1012YM06_2S2RNA,20,False,20A_M1012YM06_2S2RNA,304.0,0.99999404,5.971165e-06
860,A_M1012YM06_2S2RNA,21,False,21A_M1012YM06_2S2RNA,304.0,0.9919276,0.008072416
861,A_M1012YM06_2S2RNA,22,False,22A_M1012YM06_2S2RNA,304.0,0.09625023,0.90374976
862,A_M1012YM06_2S2RNA,23,False,23A_M1012YM06_2S2RNA,304.0,0.99884856,0.0011514572
863,A_M1012YM06_2S2RNA,24,False,24A_M1012YM06_2S2RNA,306.0,0.9999893,1.0671668e-05
864,A_M1012YM06_2S2RNA,25,False,25A_M1012YM06_2S2RNA,306.0,0.99990106,9.896004e-05
865,A_M1012YM06_2S2RNA,26,False,26A_M1012YM06_2S2RNA,308.0,0.9995715,0.00042853228
866,A_M1012YM06_2S2RNA,27,False,27A_M1012YM06_2S2RNA,308.0,0.7062572,0.29374287
867,A_M1012YM06_3S1RNA,1,False,1A_M1012YM06_3S1RNA,102.0,0.99999714,2.8990369e-06
868,A_M1012YM06_3S1RNA,2,False,2A_M1012YM06_3S1RNA,102.0,0.99960154,0.0003984187
869,A_M1012YM06_3S1RNA,3,False,3A_M1012YM06_3S1RNA,103.0,0.8707288,0.12927128
870,A_M1012YM06_3S1RNA,4,False,4A_M1012YM06_3S1RNA,103.0,0.99999094,9.067789e-06
871,A_M1012YM06_3S1RNA,5,False,5A_M1012YM06_3S1RNA,104.0,0.9993761,0.00062390877
872,A_M1012YM06_3S1RNA,6,False,6A_M1012YM06_3S1RNA,105.0,0.9998204,0.0001796153
873,A_M1012YM06_3S1RNA,7,False,7A_M1012YM06_3S1RNA,106.0,0.9999989,1.0994355e-06
874,A_M1012YM06_3S1RNA,8,False,8A_M1012YM06_3S1RNA,106.0,0.96029234,0.039707676
875,A_M1012YM06_3S1RNA,9,False,9A_M1012YM06_3S1RNA,106.0,0.99995375,4.6278394e-05
876,A_M1012YM06_3S1RNA,10,False,10A_M1012YM06_3S1RNA,203.0,0.9969772,0.0030227492
877,A_M1012YM06_3S1RNA,11,False,11A_M1012YM06_3S1RNA,203.0,0.21100515,0.78899485
878,A_M1012YM06_3S1RNA,12,False,12A_M1012YM06_3S1RNA,203.0,0.53961056,0.46038947
879,A_M1012YM06_3S1RNA,13,False,13A_M1012YM06_3S1RNA,203.0,0.9936081,0.0063919486
880,A_M1012YM06_3S1RNA,14,False,14A_M1012YM06_3S1RNA,204.0,0.99426997,0.005730027
881,A_M1012YM06_3S1RNA,15,False,15A_M1012YM06_3S1RNA,205.0,0.4743783,0.5256217
882,A_M1012YM06_3S1RNA,16,False,16A_M1012YM06_3S1RNA,205.0,0.8992494,0.1007506
883,A_M1012YM06_3S1RNA,17,False,17A_M1012YM06_3S1RNA,205.0,0.990141,0.009858989
884,A_M1012YM06_3S1RNA,18,False,18A_M1012YM06_3S1RNA,301.0,0.90614086,0.09385912
885,A_M1012YM06_3S1RNA,19,False,19A_M1012YM06_3S1RNA,304.0,0.99999416,5.86249e-06
886,A_M1012YM06_3S1RNA,20,False,20A_M1012YM06_3S1RNA,304.0,0.9981127,0.0018873645
887,A_M1012YM06_3S1RNA,21,False,21A_M1012YM06_3S1RNA,304.0,0.7792609,0.2207391
888,A_M1012YM06_3S1RNA,22,False,22A_M1012YM06_3S1RNA,305.0,0.9032813,0.096718706
889,A_M1012YM06_3S1RNA,23,False,23A_M1012YM06_3S1RNA,306.0,0.9648537,0.035146262
890,A_M1012YM06_3S1RNA,24,False,24A_M1012YM06_3S1RNA,306.0,0.99999976,2.1658684e-07
891,A_M1012YM06_3S1RNA,25,False,25A_M1012YM06_3S1RNA,308.0,0.6676531,0.33234698
892,A_M1013YF01_1S1RNA,1,False,1A_M1013YF01_1S1RNA,101.0,0.99999857,1.4044713e-06
893,A_M1013YF01_1S1RNA,2,False,2A_M1013YF01_1S1RNA,102.0,0.68600863,0.31399143
894,A_M1013YF01_1S1RNA,3,False,3A_M1013YF01_1S1RNA,103.0,0.38650146,0.6134985
895,A_M1013YF01_1S1RNA,4,False,4A_M1013YF01_1S1RNA,103.0,0.2816025,0.7183975
896,A_M1013YF01_1S1RNA,5,False,5A_M1013YF01_1S1RNA,104.0,0.9996933,0.0003067068
897,A_M1013YF01_1S1RNA,6,False,6A_M1013YF01_1S1RNA,105.0,0.9803382,0.019661805
898,A_M1013YF01_1S1RNA,7,False,7A_M1013YF01_1S1RNA,106.0,0.99888283,0.0011171576
899,A_M1013YF01_1S1RNA,8,False,8A_M1013YF01_1S1RNA,106.0,0.9806521,0.019347852
900,A_M1013YF01_1S1RNA,9,False,9A_M1013YF01_1S1RNA,201.0,0.8953958,0.10460413
901,A_M1013YF01_1S1RNA,10,False,10A_M1013YF01_1S1RNA,202.0,0.99516356,0.0048364187
902,A_M1013YF01_1S1RNA,11,False,11A_M1013YF01_1S1RNA,203.0,0.7242311,0.27576897
903,A_M1013YF01_1S1RNA,12,False,12A_M1013YF01_1S1RNA,203.0,0.31215012,0.6878498
904,A_M1013YF01_1S1RNA,13,False,13A_M1013YF01_1S1RNA,203.0,0.5994318,0.40056822
905,A_M1013YF01_1S1RNA,14,False,14A_M1013YF01_1S1RNA,203.0,0.1687292,0.8312708
906,A_M1013YF01_1S1RNA,15,False,15A_M1013YF01_1S1RNA,204.0,0.9964939,0.0035061215
907,A_M1013YF01_1S1RNA,16,False,16A_M1013YF01_1S1RNA,205.0,0.5371294,0.46287063
908,A_M1013YF01_1S1RNA,17,False,17A_M1013YF01_1S1RNA,205.0,0.77467126,0.22532873
909,A_M1013YF01_1S1RNA,18,False,18A_M1013YF01_1S1RNA,205.0,0.5397117,0.4602883
910,A_M1013YF01_1S1RNA,19,False,19A_M1013YF01_1S1RNA,206.0,0.99992657,7.347095e-05
911,A_M1013YF01_1S1RNA,20,False,20A_M1013YF01_1S1RNA,302.0,0.024636395,0.9753636
912,A_M1013YF01_1S1RNA,21,False,21A_M1013YF01_1S1RNA,304.0,0.9987515,0.0012484364
913,A_M1013YF01_1S1RNA,22,False,22A_M1013YF01_1S1RNA,304.0,1.0,6.3771752e-09
914,A_M1013YF01_1S1RNA,23,False,23A_M1013YF01_1S1RNA,304.0,0.33835483,0.66164523
915,A_M1013YF01_1S1RNA,24,False,24A_M1013YF01_1S1RNA,304.0,0.99999917,8.87258e-07
916,A_M1013YF01_1S1RNA,25,False,25A_M1013YF01_1S1RNA,306.0,0.999972,2.802922e-05
917,A_M1013YF01_1S1RNA,26,False,26A_M1013YF01_1S1RNA,306.0,0.99943274,0.00056722865
918,A_M1013YF01_1S1RNA,27,False,27A_M1013YF01_1S1RNA,308.0,0.9997726,0.00022744226
919,A_M1013YF01_1S1RNA,28,False,28A_M1013YF01_1S1RNA,308.0,0.99998796,1.2013909e-05
920,A_M1013YF01_2S2RNA,1,False,1A_M1013YF01_2S2RNA,106.0,0.98234814,0.017651854
921,A_M1013YF01_2S2RNA,2,False,2A_M1013YF01_2S2RNA,111.0,0.27824715,0.7217529
922,A_M1013YF01_2S2RNA,3,False,3A_M1013YF01_2S2RNA,111.0,0.37830466,0.62169534
923,A_M1013YF01_2S2RNA,4,False,4A_M1013YF01_2S2RNA,102.0,0.94815093,0.051849026
924,A_M1013YF01_2S2RNA,5,False,5A_M1013YF01_2S2RNA,102.0,0.9861122,0.013887749
925,A_M1013YF01_2S2RNA,6,False,6A_M1013YF01_2S2RNA,105.0,0.999998,2.03578e-06
926,A_M1013YF01_2S2RNA,7,False,7A_M1013YF01_2S2RNA,105.0,0.9999088,9.11362e-05
927,A_M1013YF01_2S2RNA,8,False,8A_M1013YF01_2S2RNA,106.0,0.99991703,8.2942206e-05
928,A_M1013YF01_2S2RNA,9,False,9A_M1013YF01_2S2RNA,106.0,0.9999615,3.847401e-05
929,A_M1013YF01_2S2RNA,10,False,10A_M1013YF01_2S2RNA,201.0,0.06539414,0.93460584
930,A_M1013YF01_2S2RNA,11,False,11A_M1013YF01_2S2RNA,202.0,0.9937069,0.006293146
931,A_M1013YF01_2S2RNA,12,False,12A_M1013YF01_2S2RNA,203.0,0.30981028,0.6901897
932,A_M1013YF01_2S2RNA,13,False,13A_M1013YF01_2S2RNA,203.0,0.5132209,0.48677903
933,A_M1013YF01_2S2RNA,14,False,14A_M1013YF01_2S2RNA,203.0,0.9733517,0.026648294
934,A_M1013YF01_2S2RNA,15,False,15A_M1013YF01_2S2RNA,203.0,0.85106134,0.14893866
935,A_M1013YF01_2S2RNA,16,False,16A_M1013YF01_2S2RNA,205.0,0.9972639,0.002736049
936,A_M1013YF01_2S2RNA,17,False,17A_M1013YF01_2S2RNA,205.0,0.75247264,0.24752735
937,A_M1013YF01_2S2RNA,18,False,18A_M1013YF01_2S2RNA,205.0,0.85250497,0.14749505
938,A_M1013YF01_2S2RNA,19,False,19A_M1013YF01_2S2RNA,206.0,0.99852765,0.001472388
939,A_M1013YF01_2S2RNA,20,False,20A_M1013YF01_2S2RNA,301.0,0.9999596,4.037401e-05
940,A_M1013YF01_2S2RNA,21,False,21A_M1013YF01_2S2RNA,304.0,0.99999905,8.9717315e-07
941,A_M1013YF01_2S2RNA,22,False,22A_M1013YF01_2S2RNA,304.0,0.9999908,9.197751e-06
942,A_M1013YF01_2S2RNA,23,False,23A_M1013YF01_2S2RNA,304.0,0.9992385,0.00076153415
943,A_M1013YF01_2S2RNA,24,False,24A_M1013YF01_2S2RNA,304.0,0.99999964,3.3249134e-07
944,A_M1013YF01_2S2RNA,25,False,25A_M1013YF01_2S2RNA,305.0,0.67042184,0.32957822
945,A_M1013YF01_2S2RNA,26,False,26A_M1013YF01_2S2RNA,306.0,0.9832614,0.01673862
946,A_M1013YF01_2S2RNA,27,False,27A_M1013YF01_2S2RNA,306.0,0.9984446,0.0015553738
947,A_M1013YF01_2S2RNA,28,False,28A_M1013YF01_2S2RNA,308.0,0.97049797,0.029502014
948,A_M1013YF01_3S3RNA,1,False,1A_M1013YF01_3S3RNA,111.0,0.9970252,0.002974758
949,A_M1013YF01_3S3RNA,2,False,2A_M1013YF01_3S3RNA,111.0,0.99999976,2.4355487e-07
950,A_M1013YF01_3S3RNA,3,False,3A_M1013YF01_3S3RNA,105.0,0.99916875,0.0008313191
951,A_M1013YF01_3S3RNA,4,False,4A_M1013YF01_3S3RNA,102.0,0.9804617,0.019538224
952,A_M1013YF01_3S3RNA,5,False,5A_M1013YF01_3S3RNA,102.0,0.99999964,3.7883768e-07
953,A_M1013YF01_3S3RNA,6,False,6A_M1013YF01_3S3RNA,102.0,0.9470951,0.05290493
954,A_M1013YF01_3S3RNA,7,False,7A_M1013YF01_3S3RNA,103.0,0.99979633,0.00020369056
